path,type,source,author,license,generation_command,sha256
games/wuxia_arpg/scripts/enemy.lua,新游戏 Lua 源码,仓库手写,DSEngine Authors,Apache-2.0,HAND,f789a059a2329d22320c5f2329d2a577d1fbbbfd8edff7e2062e67f1e98c4b8b
games/wuxia_arpg/scripts/font.lua,新生成字体图集/度量,gen_assets.py + apps/editor_cpp/fonts/NotoSansSC-Regular.ttf,DSEngine Authors / Noto CJK contributors,Apache-2.0 (生成输出) + SIL OFL 1.1 (字形来源),G1,bdb0c3075432d58ef0b6c17d100157826827dba853646096b95e6eeb34ba50b2
games/wuxia_arpg/scripts/fx.lua,新游戏 Lua 源码,仓库手写,DSEngine Authors,Apache-2.0,HAND,8a18e7ddb3eae3b689bf3f44a9683209247ee9bcb0182c078cf53b82e88fe90e
games/wuxia_arpg/scripts/loot.lua,新游戏 Lua 源码,仓库手写,DSEngine Authors,Apache-2.0,HAND,5bd8ee89b5e122bd42a8a96ca8dc60cac6c8d82c68c5846fc8cce1d265454f76
games/wuxia_arpg/scripts/main.lua,新游戏 Lua 源码,仓库手写,DSEngine Authors,Apache-2.0,HAND,5a4b821a305a99fe719f1f0ba2c04c0731fb47fedd58bf583980d79f6092973f
games/wuxia_arpg/scripts/player.lua,新游戏 Lua 源码,仓库手写,DSEngine Authors,Apache-2.0,HAND,c8943cfd0d2e607b58a2238d4e770287eb127fdb8b304c2ff6708c373c68f4ca
games/wuxia_arpg/scripts/rng.lua,新游戏 Lua 源码,仓库手写,DSEngine Authors,Apache-2.0,HAND,a24dad4f13b68dac840593fa4aba2da08d3c91d65e772bf6bd05ba1c7f8c3b1a
games/wuxia_arpg/scripts/save.lua,新游戏 Lua 源码,仓库手写,DSEngine Authors,Apache-2.0,HAND,a221224f9f5089f191385e7fb759ae1216ee1f1e87d83d66b33295475f17fb84
games/wuxia_arpg/scripts/terrain.lua,新游戏 Lua 源码,仓库手写,DSEngine Authors,Apache-2.0,HAND,a5a4ae34471ce79986fd764028cdfb52c11db97d3714d89fae3fa69796ce57c4
games/wuxia_arpg/scripts/ui.lua,新游戏 Lua 源码,仓库手写,DSEngine Authors,Apache-2.0,HAND,8d1a8c1ec53b5206a657229b67c29859a3f272372fc7494d364ededef16167c4
games/wuxia_arpg/scripts/weather.lua,新游戏 Lua 源码,仓库手写,DSEngine Authors,Apache-2.0,HAND,cfe02c2ca078324070a04bf3d6bb67909b2e1aff0f7c50e5628094de8e3c0b7e
games/wuxia_arpg/tools/gen_assets.py,生成/验收工具源码,仓库手写,DSEngine Authors,Apache-2.0,HAND,244e3f382d444d126e8255b75764808e144789af2260d3be7fc6bc03cafd7c4b
games/wuxia_arpg/tools/gen_ledger.py,生成/验收工具源码,仓库手写,DSEngine Authors,Apache-2.0,HAND,2b26dc1f801f3f6ca4606fa0ae7a170c0927c61026927b4714db791b31bd5eb1
games/wuxia_arpg/tools/import_ninja_adventure.py,生成/验收工具源码,仓库手写,DSEngine Authors,Apache-2.0,HAND,c7c98b0f8ba913529e7f5698d6bddb30c07f4f916a03e4125b5adc8009d9c9e6
games/wuxia_arpg/tools/pixel_stats.py,生成/验收工具源码,仓库手写,DSEngine Authors,Apache-2.0,HAND,70f84e1b2080e067c0af3e0140df9f345d281e59f0421dba859b3531e998c0e7
games/wuxia_arpg/tools/run_r3_acceptance.py,生成/验收工具源码,仓库手写,DSEngine Authors,Apache-2.0,HAND,999db8aac5ea25a3a3a771beacf0509e3f4b0da609408576d99c0bbf528bcdac
games/wuxia_arpg/tools/run_r4_acceptance.py,生成/验收工具源码,仓库手写,DSEngine Authors,Apache-2.0,HAND,7050fa5d53ccaf0756f95572f531dce30b715d3701fa4442678ff703d378dd1e
games/wuxia_arpg/tools/run_r5_acceptance.py,生成/验收工具源码,仓库手写,DSEngine Authors,Apache-2.0,HAND,9f8a11de4a4b8f72c6e59f97b85361b06b4b3a1d1215a43cc41ae241d6a955b5
games/wuxia_arpg/tools/run_r6_acceptance.py,生成/验收工具源码,仓库手写,DSEngine Authors,Apache-2.0,HAND,0e405503c6f74ce96e6bcec603923ad8fa5eedc5608f6ebe33a0ad60a10b1c5c
